"id";"recordBasis";"kindOfUnit";"preparationType";"preparationDate";"gatheringDate";"collectors";"gatheringLocality";"gatheringCountry";"gatheringISOCountryCode";"gatheringLatitude";"gatheringLongitude";"institutionShort";"institutionFullName";"city";"instCountry";"instLattitude";"instLongitude";"accessionIdentifiers";"guid";"institutioncode";"collectioncode";"unitid";"scientificName";"genus";"species";"family";"order";"class";"phylum";"kingdom"
"28884891";"MaterialSample";"DNA";"gDNA";"2007-11-28T00:00:00";"19.06.1970";"P. Montserrat & L. Villlar";"Huesca.";"Spain";"ES";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB1380";"B";"DNA Bank";"DB 1380";"Ajuga";"Ajuga";\N;"Lamiaceae";"Lamiales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884892";"MaterialSample";"DNA";"gDNA";"2008-09-23T00:00:00";"24.08.1937";"Couteaux, G.";"Équateur. Eala, Coquilhatville, foret jachère.";"Congo, the Democratic Republic of the";"CD";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB2513";"B";"DNA Bank";"DB 2513";"Cogniauxia trilobata";"Cogniauxia";"Cogniauxia trilobata";"Cucurbitaceae";"Cucurbitales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884893";"MaterialSample";"DNA";"gDNA";"2008-09-23T00:00:00";"25.06.1946";"J. Leonard";"Eala.";"Congo, the Democratic Republic of the";"CD";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB2514";"B";"DNA Bank";"DB 2514";"Cogniauxia trilobata";"Cogniauxia";"Cogniauxia trilobata";"Cucurbitaceae";"Cucurbitales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884894";"MaterialSample";"DNA";"gDNA";"2008-09-23T00:00:00";"17.10.1991";"M. Cubr";\N;"Unknown or unspecified country";"ZZ";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB2515";"B";"DNA Bank";"DB 2515";"Alsomitra macrocarpa";"Alsomitra";"Alsomitra macrocarpa";"Cucurbitaceae";"Cucurbitales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884895";"MaterialSample";"DNA";"gDNA";"2008-09-23T00:00:00";"04.04.1956";"R. Seydel";"Inner. Namib-Rand b. Okongawa.";"Namibia";"NA";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB2516";"B";"DNA Bank";"DB 2516";"Dactyliandra welwitschii";"Dactyliandra";"Dactyliandra welwitschii";"Cucurbitaceae";"Cucurbitales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884896";"MaterialSample";"DNA";"gDNA";"2008-09-23T00:00:00";"14.06.1987";"I. Friis, K. Vollesen & Abdisalam Sheikh Hassan";"Shabeellaha Hoose Region. in the dunes above Baraawe (Brava), on he way to the main road (Gelib), c. 3 km from the town.";"Somalia";"SO";"1,11667";"44,0333";"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB2517";"B";"DNA Bank";"DB 2517";"Eureiandra cogniauxii";"Eureiandra";"Eureiandra cogniauxii";"Cucurbitaceae";"Cucurbitales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884897";"MaterialSample";"DNA";"gDNA";"2008-09-23T00:00:00";"07.07.1984";"B. Bartholomew & al.";"Dali Xiang. E side of Diancang Shan mountain range, Vicinity of Qingbichi.";"China";"CN";"25,6333";"100,167";"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB2518";"B";"DNA Bank";"DB 2518";"Solena amplexicaulis";"Solena";"Solena amplexicaulis";"Cucurbitaceae";"Cucurbitales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884898";"MaterialSample";"DNA";"gDNA";"2008-09-23T00:00:00";\N;"A. Usteri";"Villa-Mariana, S. Paulo.";"Unknown or unspecified country";"ZZ";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB2519";"B";"DNA Bank";"DB 2519";"Melothria campestris";"Melothria";"Melothria campestris";"Cucurbitaceae";"Cucurbitales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884899";"MaterialSample";"DNA";"gDNA";"2008-09-23T00:00:00";"09.12.1961";"R. Polhill & S. Paulo";"Voi, Taita Distr.";"Kenya";"KE";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB2520";"B";"DNA Bank";"DB 2520";"Gerrardanthus lobatus";"Gerrardanthus";"Gerrardanthus lobatus";"Cucurbitaceae";"Cucurbitales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884900";"MaterialSample";"DNA";"gDNA";"2008-09-23T00:00:00";"13.03.1967";"R. Seydel";"Namib-Rand, Karibib. Otjosondu.";"Namibia";"NA";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB2521";"B";"DNA Bank";"DB 2521";"Acanthosicyos";"Acanthosicyos";\N;"Cucurbitaceae";"Cucurbitales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884901";"MaterialSample";"DNA";"gDNA";"2009-02-20T00:00:00";"13.04.1978";"E. Gabrielyan";"Megrinskij. r-on, s. Agarak, bereg r. Araks.";"Armenia";"AM";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB3562";"B";"DNA Bank";"DB 3562";"Populus euphratica";"Populus";"Populus euphratica";"Salicaceae";"Malpighiales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884902";"MaterialSample";"DNA";"gDNA";"2009-02-24T00:00:00";"27.4.1858";"Porta & Rigo";"Balearen, insula minore.";"Spain";"ES";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB3608";"B";"DNA Bank";"DB 3608";"Sibthorpia africana";"Sibthorpia";"Sibthorpia africana";"Plantaginaceae";"Lamiales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884903";"MaterialSample";"DNA";"gDNA";"2009-02-24T00:00:00";"Juni 1973";"M. Tischler";"Balearen, Mallorca. zwischen Lluc und Inca.";"Spain";"ES";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB3607";"B";"DNA Bank";"DB 3607";"Sibthorpia africana";"Sibthorpia";"Sibthorpia africana";"Plantaginaceae";"Lamiales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884904";"MaterialSample";"DNA";"gDNA";"2009-02-24T00:00:00";"29.05.1938";"W. Rothmaler";"Estremadura. Cintra, Cruz Alta.";"Portugal";"PT";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB3606";"B";"DNA Bank";"DB 3606";"Sibthorpia europaea";"Sibthorpia";"Sibthorpia europaea";"Plantaginaceae";"Lamiales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884905";"MaterialSample";"DNA";"gDNA";"2009-02-24T00:00:00";"26.6.1898";"E. J. Neyraut";"Basses-Pyrénées. Pied des escarpements ouest du Mont Choldogoganan, au-dessus de Biriatou.";"France";"FR";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB3605";"B";"DNA Bank";"DB 3605";"Sibthorpia europaea";"Sibthorpia";"Sibthorpia europaea";"Plantaginaceae";"Lamiales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884906";"MaterialSample";"DNA";"gDNA";"2009-02-24T00:00:00";"1916";\N;"Aveyron, Entraygues, Roquepailhol.";"France";"FR";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB3604";"B";"DNA Bank";"DB 3604";"Sibthorpia europaea";"Sibthorpia";"Sibthorpia europaea";"Plantaginaceae";"Lamiales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884907";"MaterialSample";"DNA";"gDNA";"2009-02-24T00:00:00";"19.7.1888";\N;\N;"France";"FR";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB3603";"B";"DNA Bank";"DB 3603";"Sibthorpia europaea";"Sibthorpia";"Sibthorpia europaea";"Plantaginaceae";"Lamiales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884908";"MaterialSample";"DNA";"gDNA";"2009-02-24T00:00:00";"VI.1889";"Neyraut";"Basses- Pyrénées. Mont Choldogoganan, au-dessus di Biriatou.";"France";"FR";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB3602";"B";"DNA Bank";"DB 3602";"Sibthorpia europaea";"Sibthorpia";"Sibthorpia europaea";"Plantaginaceae";"Lamiales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884909";"MaterialSample";"DNA";"gDNA";"2009-02-24T00:00:00";"Juli 1964";"F. Markgraf";"Bretagne. Huelgoat, Artusburg.";"France";"FR";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB3601";"B";"DNA Bank";"DB 3601";"Sibthorpia europaea";"Sibthorpia";"Sibthorpia europaea";"Plantaginaceae";"Lamiales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884910";"MaterialSample";"DNA";"gDNA";"2009-02-24T00:00:00";"Sept. 1842";\N;\N;"Unknown or unspecified country";"ZZ";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB3600";"B";"DNA Bank";"DB 3600";"Sibthorpia europaea";"Sibthorpia";"Sibthorpia europaea";"Plantaginaceae";"Lamiales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884911";"MaterialSample";"DNA";"gDNA";"2009-02-24T00:00:00";"20.02.1934";"H. J. Schlieben";"Tanganjika Terr., Kilimandscharo. SO-Seite.";"Tanzania, United Republic of";"TZ";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB3599";"B";"DNA Bank";"DB 3599";"Sibthorpia europaea";"Sibthorpia";"Sibthorpia europaea";"Plantaginaceae";"Lamiales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884912";"MaterialSample";"DNA";"gDNA";"2009-02-24T00:00:00";"15.2.1958";"F. N. Hepper";"British Cameroons, Bamenda Division. Kumbo to Oku, c. 2 miles on Oku road.";"Nigeria";"NG";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB3596";"B";"DNA Bank";"DB 3596";"Sibthorpia europaea";"Sibthorpia";"Sibthorpia europaea";"Plantaginaceae";"Lamiales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884913";"MaterialSample";"DNA";"gDNA";"2009-02-24T00:00:00";"Juni 1929";"H. Humbert";"Volcan Muhavura (frontiere Uganda-Ruanda).";"Uganda";"UG";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB3592";"B";"DNA Bank";"DB 3592";"Sibthorpia europaea";"Sibthorpia";"Sibthorpia europaea";"Plantaginaceae";"Lamiales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884914";"MaterialSample";"DNA";"gDNA";"2009-02-24T00:00:00";"Apr-13";"H. Humbert";"Congo Belge, Kivu. Volcan Mikeno.";"Congo, the Democratic Republic of the";"CD";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB3593";"B";"DNA Bank";"DB 3593";"Sibthorpia europaea";"Sibthorpia";"Sibthorpia europaea";"Plantaginaceae";"Lamiales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884915";"MaterialSample";"DNA";"gDNA";"2009-02-24T00:00:00";"24.11.1961";"P. C. D. Cazalet & T. D. Pennington";"Imbabura. Lago San Marcos, Cayambe.";"Ecuador";"EC";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB3595";"B";"DNA Bank";"DB 3595";"Sibthorpia repens";"Sibthorpia";"Sibthorpia repens";"Plantaginaceae";"Lamiales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884916";"MaterialSample";"DNA";"gDNA";"2009-02-24T00:00:00";"01.08.1960";"J. H. Beaman";"Huehuetenago. Sierra de los Cuchumantanes; between Tojiah and San Juan Ixcoy at km 322.5 on Ruta Nacional 9 N.";"Guatemala";"GT";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB3594";"B";"DNA Bank";"DB 3594";"Sibthorpia repens";"Sibthorpia";"Sibthorpia repens";"Plantaginaceae";"Lamiales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884917";"MaterialSample";"DNA";"gDNA";"2007-07-13T00:00:00";"18. Mai 2007";"F. Martini";\N;"Italy";"IT";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB826";"B";"DNA Bank";"DB 826";"Oxytropis albiflora";"Oxytropis";"Oxytropis albiflora";"Fabaceae";"Fabales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884918";"MaterialSample";"DNA";"gDNA";"2007-07-11T00:00:00";"18. Mai 2007";"F. Martini";\N;"Italy";"IT";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB796";"B";"DNA Bank";"DB 796";"Oxytropis albiflora";"Oxytropis";"Oxytropis albiflora";"Fabaceae";"Fabales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884919";"MaterialSample";"DNA";"gDNA";"2007-07-11T00:00:00";"18. Mai 2007";"F. Martini";\N;"Italy";"IT";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB797";"B";"DNA Bank";"DB 797";"Oxytropis albiflora";"Oxytropis";"Oxytropis albiflora";"Fabaceae";"Fabales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884920";"MaterialSample";"DNA";"gDNA";"2007-07-11T00:00:00";"18. Mai 2007";"F. Martini";\N;"Italy";"IT";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB798";"B";"DNA Bank";"DB 798";"Oxytropis albiflora";"Oxytropis";"Oxytropis albiflora";"Fabaceae";"Fabales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884921";"MaterialSample";"DNA";"gDNA";"2007-07-11T00:00:00";"18. Mai 2007";"F. Martini";\N;"Italy";"IT";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB799";"B";"DNA Bank";"DB 799";"Oxytropis albiflora";"Oxytropis";"Oxytropis albiflora";"Fabaceae";"Fabales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884922";"MaterialSample";"DNA";"gDNA";"2007-07-11T00:00:00";"18. Mai 2007";"F. Martini";\N;"Italy";"IT";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB800";"B";"DNA Bank";"DB 800";"Oxytropis albiflora";"Oxytropis";"Oxytropis albiflora";"Fabaceae";"Fabales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884923";"MaterialSample";"DNA";"gDNA";"2007-07-11T00:00:00";"18. Mai 2007";"F. Martini";\N;"Italy";"IT";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB801";"B";"DNA Bank";"DB 801";"Oxytropis albiflora";"Oxytropis";"Oxytropis albiflora";"Fabaceae";"Fabales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884924";"MaterialSample";"DNA";"gDNA";"2007-07-11T00:00:00";"18. Mai 2007";"F. Martini";\N;"Italy";"IT";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB802";"B";"DNA Bank";"DB 802";"Oxytropis albiflora";"Oxytropis";"Oxytropis albiflora";"Fabaceae";"Fabales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884925";"MaterialSample";"DNA";"gDNA";"2007-07-11T00:00:00";"18. Mai 2007";"F. Martini";\N;"Italy";"IT";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB803";"B";"DNA Bank";"DB 803";"Oxytropis albiflora";"Oxytropis";"Oxytropis albiflora";"Fabaceae";"Fabales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884926";"MaterialSample";"DNA";"gDNA";"2007-07-11T00:00:00";"18. Mai 2007";"F. Martini";\N;"Italy";"IT";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB804";"B";"DNA Bank";"DB 804";"Oxytropis albiflora";"Oxytropis";"Oxytropis albiflora";"Fabaceae";"Fabales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884927";"MaterialSample";"DNA";"gDNA";"2007-07-11T00:00:00";"18. Mai 2007";"F. Martini";\N;"Italy";"IT";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB805";"B";"DNA Bank";"DB 805";"Oxytropis albiflora";"Oxytropis";"Oxytropis albiflora";"Fabaceae";"Fabales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884928";"MaterialSample";"DNA";"gDNA";"2008-12-17T00:00:00";\N;"I. Hagemann, R. Claßen";\N;"Kenya";"KE";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB3172";"B";"DNA Bank";"DB 3172";"Echinops hoehnelii";"Echinops";"Echinops hoehnelii";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884929";"MaterialSample";"DNA";"gDNA";"2008-12-17T00:00:00";\N;"R. B. Drummond & J. H. Hemsley";\N;"Kenya";"KE";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB3169";"B";"DNA Bank";"DB 3169";"Echinops amplexicaulis";"Echinops";"Echinops amplexicaulis";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884930";"MaterialSample";"DNA";"gDNA";"2008-12-17T00:00:00";"27.07.1979";"U. Scholz, P. Koumassi, H. Kühn & H. Peuker";\N;"Togo";"TG";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB3168";"B";"DNA Bank";"DB 3168";"Echinops longifolius";"Echinops";"Echinops longifolius";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884931";"MaterialSample";"DNA";"gDNA";"2008-12-17T00:00:00";"1955";"Latilo, Daramola";\N;"Nigeria";"NG";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB3171";"B";"DNA Bank";"DB 3171";"Echinops gracilis";"Echinops";"Echinops gracilis";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884932";"MaterialSample";"DNA";"gDNA";"2007-11-28T00:00:00";\N;"Friedrich";"Süd-Tirol: Dolomiten.";"Italy";"IT";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB1385";"B";"DNA Bank";"DB 1385";"Ajuga";"Ajuga";\N;"Lamiaceae";"Lamiales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884933";"MaterialSample";"DNA";"gDNA";"2009-02-24T00:00:00";"2.12.1983";"Rustan & Sunding";"Madeira, Ribeira Frio.";"Portugal";"PT";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB3609";"B";"DNA Bank";"DB 3609";"Sibthorpia peregrina";"Sibthorpia";"Sibthorpia peregrina";"Plantaginaceae";"Lamiales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884934";"MaterialSample";"DNA";"gDNA";"2005-04-28T00:00:00";"27-Apr-82";"J. M. Shay";"Crete (Kreta). along road from Zaros to Kamares.";"Greece";"GR";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB295/2005";"B";"DNA Bank";"DB 295/2005";"Petromarula pinnata";"Petromarula";"Petromarula pinnata";"Campanulaceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884935";"MaterialSample";"DNA";"gDNA";"2008-01-22T00:00:00";\N;"E. Royl";"Region Agia Napa. Protaras Area.";"Cyprus";"CY";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB1716";"B";"DNA Bank";"DB 1716";"Beta vulgaris";"Beta";"Beta vulgaris";"Amaranthaceae";"Caryophyllales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884936";"MaterialSample";"DNA";"gDNA";"2008-01-16T00:00:00";\N;"T. Dürbye";"Brandenburg. Potsdam-Mittelmark (Kreis), Groß Glienicke.";"Germany";"DE";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB1645";"B";"DNA Bank";"DB 1645";"Solanum dulcamara";"Solanum";"Solanum dulcamara";"Solanaceae";"Solanales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884937";"MaterialSample";"DNA";"gDNA";"2008-01-16T00:00:00";"18.8.1993";"T. Dürbye & Wiechert";"Berlin. Spandau, Staaken, Hahneberg, ehem. Grenzstreifen.";"Germany";"DE";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB1646";"B";"DNA Bank";"DB 1646";"Solanum";"Solanum";\N;"Solanaceae";"Solanales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884938";"MaterialSample";"DNA";"gDNA";"2008-01-16T00:00:00";\N;"T. Dürbye & al.";"Brandenburg. Oberhavel (Kreis), Teufelsbruchwiesen.";"Germany";"DE";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB1659";"B";"DNA Bank";"DB 1659";"Heracleum sphondylium";"Heracleum";"Heracleum sphondylium";"Apiaceae";"Apiales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884939";"MaterialSample";"DNA";"gDNA";"2008-01-25T00:00:00";\N;"E. Royl";"Berlin. Spandau, Staaken, Hahneberg.";"Germany";"DE";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB1721";"B";"DNA Bank";"DB 1721";"Agrostemma githago";"Agrostemma";"Agrostemma githago";"Caryophyllaceae";"Caryophyllales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884940";"MaterialSample";"DNA";"gDNA";"2008-01-14T00:00:00";\N;"T. Raus & al.";"Thrakien. Evrou (Nomos), Boukate-Gebirge.";"Greece";"GR";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB1618";"B";"DNA Bank";"DB 1618";"Anthemis orbelica";"Anthemis";"Anthemis orbelica";"Asteraceae";"Asterales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884941";"MaterialSample";"DNA";"gDNA";"2008-01-22T00:00:00";"23.07.1994";"T. Raus, M. Palm & C. Schiers";"Makedonien. Thessalonikis (Nomos), Chortiatis (Gebirge).";"Greece";"GR";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB1710";"B";"DNA Bank";"DB 1710";"Cistus creticus creticus";"Cistus";"Cistus creticus";"Cistaceae";"Malvales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884942";"MaterialSample";"DNA";"gDNA";"2008-01-16T00:00:00";"1.8.1994";"T. Raus, M. Palm & C. Schiers";"Thrakien. Evrou (Nomos), Boukate-Gebirge.";"Greece";"GR";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB1654";"B";"DNA Bank";"DB 1654";"Stachys germanica germanica";"Stachys";"Stachys germanica";"Lamiaceae";"Lamiales";"Magnoliopsida";"Tracheophyta";"Plantae"
"28884943";"MaterialSample";"DNA";"gDNA";"2008-01-18T00:00:00";\N;"T. Dürbye & Wiechert";"Brandenburg. Kreis Potsdam-Mittelmark, Seeburg.";"Germany";"DE";\N;\N;"BGBM";"Botanic Garden and Botanical Museum Berlin";"Berlin";"DE";"52.45414";"13.306653";\N;"http://dnabank.bgbm.org/object/DB1674";"B";"DNA Bank";"DB 1674";"Torilis japonica";"Torilis";"Torilis japonica";"Apiaceae";"Apiales";"Magnoliopsida";"Tracheophyta";"Plantae"
